UF_ESCOLA,ESFERA_GOVERNO,MUNICIPIO_ESCOLA,LOCALIZACAO_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E E M PROFESSORA MARIA DE ARAUJO DA SILVA,412,"50,076.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M 7 DE SETEMBRO,80,"16,560.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ALBERTO SANTOS DUMONT,80,"9,936.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ALBERT SABIN,120,"14,328.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ALINE GONCALVES DE LIMA,200,"24,264.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ALMIRANTE TAMANDARE,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ANA DE SOUZA HERDY,233,"28,593.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ANA NERY,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ANISIO SPINOLA TEIXEIRA,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ANTON DWORSAK,200,"24,264.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M BARAO DA TAQUARA,80,"3,312.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M BARAO DO AMAPA,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M BARAO DO RIO BRANCO,150,"31,050.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M BOM RETIRO,100,"4,140.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M BRASILIA,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Rural,E M BRASIL ITALIA,66,"24,030.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,EM CAMPOS ELISEOS,120,"14,328.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M CAPITAO FUZILEIRO NAVAL EDUARDO GOMES DE OLIVEIRA,100,"6,900.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M CARLOS DRUMMOND DE ANDRADE,100,"12,708.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M CARLOTA MACHADO,100,"12,708.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M CASTRO ALVES,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M CEL ELISEU,40,"2,760.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M CORA CORALINA,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M DARCY RIBEIRO,250,"31,338.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M DARCY VARGAS,80,"16,560.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M DR ELY COMBAT,80,"16,560.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M DR GASTAO REIS,100,"4,140.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M DR MANOEL REIS,150,"18,630.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M DR RICARDO AUGUSTO AZEREDO VIANNA,300,"59,700.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M EMB OSWALDO ARANHA,150,"31,050.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M EULINA PINTO DE BARROS,200,"40,440.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M EXP AQUINO DE ARAUJO,150,"18,630.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M FRANCISCO BARBOZA LEITE,150,"31,050.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M GAL MOURAO FILHO,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M GENERAL TIBURCIO,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M GOVERNADOR MARIO COVAS JUNIOR,100,"4,140.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M GUSTAVO ARMBRUST,100,"4,140.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M HERMINIA CALDAS DA SILVA,160,"11,040.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M IMACULADA CONCEICAO,80,"3,312.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M JARDIM ANHANGA,100,"12,708.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M JAYME FICHMAN,60,"2,484.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M JOAQUIM DA SILVA PECANHA,80,"16,560.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M JORNALISTA MOACYR PADILHA,100,"12,708.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M JOSE MEDEIROS CABRAL,150,"18,630.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M LAURENTINA CARDOSO DUARTE,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M LIONS,40,"9,240.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M LUIZ GAMA BORGES,120,"14,328.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M MAL FLORIANO PEIXOTO,40,"9,240.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M MAL MALLET,150,"6,594.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M MARCILIO DIAS,120,"14,328.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M MARCIO FIAT,160,"33,120.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M MARIA CLARA MACHADO,150,"31,050.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M MARIA DAS GRACAS CARDOSO BIGHI,20,828.00
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M MAURO DE CASTRO,150,"18,630.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M MINAS GERAIS,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M MONTEIRO LOBATO,547,"67,131.00"
RJ,Municipal,DUQUE DE CAXIAS,Rural,E M MONTESE,150,"45,450.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M NISIA VILELA FERNANDES,80,"16,560.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M NOVA CAMPINAS,120,"16,560.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PAULO ROBERTO DE MORAES LOUREIRO,100,"16,560.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PAULO RODRIGUES PEREIRA,365,"15,687.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PEDRO PAULO DA SILVA,150,"31,050.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PEDRO RODRIGUES DO CARMO,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PRES COSTA E SILVA,120,"14,328.00"
RJ,Municipal,DUQUE DE CAXIAS,Rural,E M PRES VARGAS,24,"10,440.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFª AILA SALDANHA DO COUTO,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFª AMELIA CAMARA DOS SANTOS,80,"3,312.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,EM PROFª ELISABETH LOPES CABRAL,80,"9,936.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROF CARMEM CORREA DE C REIS BRAZ,150,"18,630.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROF CARMEN LUCIA RESENDE ALVIM DA SILVA,120,"14,328.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,EM PROFESSORA DALVA BORGES DA CUNHA,60,"4,140.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSOR ALBERTO RIBEIRO VASCONCELOS,40,"2,760.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSORA MARIA JOSE DE OLIVEIRA,160,"33,120.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSORA NILCELINA DOS SANTOS FERREIRA,120,"14,328.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSORA WANDA GOMES SOARES,300,"35,820.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSOR JAIR ALVES DE FREITAS,200,"40,440.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSOR JOAO FAUSTINO DE FRANCA SOBRINHO,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,EM PROFESSOR JOSE DE SOUZA HERDY,200,"40,440.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSOR ONERES NUNES DE OLIVEIRA,200,"40,440.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSOR PAULO FREIRE,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSOR ROMEU MENEZES DOS SANTOS,200,"13,800.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROFESSOR VILMAR BASTOS FURTADO,100,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROF HILDA DO CARMO SIQUEIRA,65,"16,335.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROF MOTTA SOBRINHO,100,"6,900.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROF OLGA TEIXEIRA DE OLIVEIRA,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROF SONIA REGINA SCUDESE DESSEMONE PINTO,150,"31,050.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROF WALTER RUSSO DE SOUZA,120,"14,328.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M PROF ZILLA JUNGER DA SILVA,200,"40,440.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M REGINA CELI DA SILVA CERDEIRA,100,"12,708.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ROBERTO WEGUELIN DE ABREU,200,"40,440.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M ROTARY,150,"18,630.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M RUY BARBOSA,150,"18,630.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M SANTA TEREZINHA,220,"45,060.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M SENADOR AFONSO ARINOS,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M SERGIPE - MUNICIPALIZADA,40,"2,760.00"
RJ,Municipal,DUQUE DE CAXIAS,Rural,E M SG JOAO DELIO DOS SANTOS,160,"48,480.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M SOLANO TRINDADE,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Rural,E M STA RITA,65,"17,190.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M STO AMARO,120,"16,560.00"
RJ,Municipal,DUQUE DE CAXIAS,Rural,E M STO IZIDRO,40,"4,040.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M TANCREDO NEVES,80,"5,520.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M TODOS OS SANTOS,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E MUNICIPALIZADA PROFESSORA MARIANA NUNES PASSOS,40,"9,240.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M VINTE E UM DE ABRIL,249,"40,440.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,E M WILSON DE OLIVEIRA SIMOES,300,"35,820.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,ESCOLA ESTADUAL MUNICIPALIZADA BAIRRO CALIFORNIA,120,"23,880.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,ESCOLA MUNICIPAL GENERAL SAMPAIO,150,"21,180.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,ESCOLA MUNICIPAL MARILANDIA,20,"1,380.00"
RJ,Municipal,DUQUE DE CAXIAS,Urbana,ESCOLA MUNICIPAL SANTA LUZIA,150,"18,630.00"
RJ,Municipal,ENGENHEIRO PAULO DE FRONTIN,Urbana,COLEGIO MUNICIPAL CARLOS GRAMATICO,40,"1,656.00"
RJ,Municipal,ENGENHEIRO PAULO DE FRONTIN,Rural,COLEGIO MUNICIPAL JOAQUIM MENDES,40,"2,424.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M CASTRO ALVES,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Rural,E M CELINA CORREA DA SILVA,52,"17,340.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M CLAUDINEIA PEREIRA DA COSTA CARDOSO,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M COMANDANTE LELLIS DE SOUZA,80,"16,560.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M FAZ SERNAMBETIBA,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M MARCIONILIO IGNACIO,70,"16,410.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M MAXIMINO JOSE PACHECO,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M NELI ALBUQUERQUE VIVAS,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M NELSON COSTA MELLO,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M PROFª ACACIA LEITAO PORTELLA,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M PROFª ENEDIR SEIXAS CHAVES,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M PROF FERNANDO ANTONIO FIGUEIREDO,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M PROF ILZA JUNGER PACHECO,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M PROFº JOSE JOAQUIM DA COSTA,80,"16,560.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M PROF OTELO,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M RUI BARBOSA,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M SANTA EUGENIA,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M TUFFY NICOLAU HABIB,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,E M VILA OLIMPIA,100,"21,180.00"
RJ,Municipal,GUAPIMIRIM,Urbana,ESCOLA MUNICIPAL SILVA CRESPO,100,"21,180.00"
RJ,Estadual,ITABORAI,Urbana,CIEP 129 JOSE MARIA NANCI,72,"5,480.00"
RJ,Estadual,ITABORAI,Rural,CIEP 426 EDUARDO RIBEIRO DE CARVALHO,100,"10,100.00"
RJ,Municipal,ITABORAI,Rural,E M ADILSON RODRIGUES SOARES,68,"24,060.00"
RJ,Municipal,ITABORAI,Urbana,E M AFONSO SALLES,100,"21,180.00"
RJ,Municipal,ITABORAI,Rural,E M ALFREDO TORRES,80,"24,240.00"
RJ,Municipal,ITABORAI,Rural,E M AMELIA GUIMARAES FERNANDES,80,"24,240.00"
RJ,Municipal,ITABORAI,Urbana,E M ANTONIO ALVES VIANNA,120,"23,880.00"
RJ,Municipal,ITABORAI,Rural,E M ANTONIO CARLOS DA SILVA,120,"12,120.00"
RJ,Municipal,ITABORAI,Urbana,E M ANTONIO JOAQUIM DA SILVA,120,"21,090.00"
RJ,Municipal,ITABORAI,Rural,E M ARQUIMEDES DE ANDRADE,108,"34,740.00"
RJ,Municipal,ITABORAI,Urbana,E M AUTO RODRIGUES DE FREITAS,100,"21,180.00"
RJ,Municipal,ITABORAI,Rural,E M AYRES JOSE DA SILVA,81,"27,855.00"
RJ,Municipal,ITABORAI,Urbana,E M CLARA PEREIRA DE OLIVEIRA,100,"21,180.00"
RJ,Municipal,ITABORAI,Rural,E M CORONEL ANTONIO LEAL,81,"17,385.00"
RJ,Municipal,ITABORAI,Rural,E M DR ADHEMARIO RODRIGUES DE OLIVEIRA,100,"10,100.00"
RJ,Municipal,ITABORAI,Urbana,E M DR SAMUEL DA SILVA GARCIA,100,"21,180.00"
RJ,Municipal,ITABORAI,Urbana,EM ENERITO COSTA,120,"23,880.00"
RJ,Municipal,ITABORAI,Urbana,E M FRANCISCO LUIZ GONZAGA,92,"21,060.00"
RJ,Municipal,ITABORAI,Rural,E M GASTAO DIAS DE OLIVEIRA,120,"34,920.00"
RJ,Municipal,ITABORAI,Rural,E M GENESIO DA COSTA COTRIM,300,"87,300.00"
RJ,Municipal,ITABORAI,Rural,E M GEREMIAS DE M FONTES,160,"48,480.00"
RJ,Municipal,ITABORAI,Urbana,E M GUILHERME DE MIRANDA SARAIVA,100,"21,180.00"
RJ,Municipal,ITABORAI,Rural,E M JOAO AUGUSTO DE ANDRADE,77,"24,195.00"
RJ,Municipal,ITABORAI,Urbana,E M JORNALISTA ALBERTO TORRES,100,"21,180.00"
RJ,Municipal,ITABORAI,Rural,E M JOSE FERREIRA,120,"34,920.00"
RJ,Municipal,ITABORAI,Rural,E M LUZIA GOMES DE OLIVEIRA,100,"31,020.00"
RJ,Municipal,ITABORAI,Rural,E M MARIANA DA GLORIA,120,"34,920.00"
RJ,Municipal,ITABORAI,Rural,E M NANETE LIMA CHAGAS,100,"31,020.00"
RJ,Municipal,ITABORAI,Rural,E M NATERCIA RODRIGUES ROCHA,100,"31,020.00"
RJ,Municipal,ITABORAI,Urbana,E M NEUSA DA SILVA SALLES,120,"23,880.00"
RJ,Municipal,ITABORAI,Urbana,EM ONZE DE JUNHO,100,"21,180.00"
RJ,Municipal,ITABORAI,Urbana,E M PADRE HUGO MONTEDONIO REGO,100,"21,180.00"
RJ,Municipal,ITABORAI,Rural,E M PEDRO ANTONIO DE NOVAES,120,"34,920.00"
RJ,Municipal,ITABORAI,Rural,E M PIMENTEL DE CARVALHO,120,"34,920.00"
RJ,Municipal,ITABORAI,Rural,E M PREFEITO SIMACO RAMOS DE ALMEIDA,345,"104,535.00"
RJ,Municipal,ITABORAI,Urbana,E M PREF JOAO BAPTISTA CAFFARO,100,"6,900.00"
RJ,Municipal,ITABORAI,Urbana,E M PREF MILTON RODRIGUES ROCHA,120,"23,880.00"
RJ,Municipal,ITABORAI,Urbana,E M PROFª CECILIA AUGUSTA DOS SANTOS,200,"40,440.00"
RJ,Municipal,ITABORAI,Urbana,E M PROFª MARIA ANA MOREIRA,100,"21,180.00"
RJ,Municipal,ITABORAI,Urbana,E M PROFª MARIA CECILIA COUTINHO BARROS,92,"21,060.00"
RJ,Municipal,ITABORAI,Urbana,E M PROFª MARLY CID ALMEIDA DE ABREU,120,"23,880.00"
RJ,Municipal,ITABORAI,Rural,E M PROFESSORA ANA LUCIA PINHEIRO DA CUNHA MONTEIRO,21,"10,395.00"
RJ,Municipal,ITABORAI,Rural,E M PROF MARIA CRISTINA SOARES FROES,100,"31,020.00"
RJ,Municipal,ITABORAI,Rural,E M PROF PEDRO ALVES DE ARAUJO,120,"34,920.00"
RJ,Municipal,ITABORAI,Urbana,E M PROMOTOR LUIZ CARLOS CAFFARO,120,"23,880.00"
RJ,Municipal,ITABORAI,Urbana,E M ROMEU SIMOES DA FONSECA,100,"21,180.00"
RJ,Municipal,ITABORAI,Rural,EM SANTOS DUMONT,100,"31,020.00"
RJ,Municipal,ITABORAI,Urbana,EM SIDNEI DA SILVA,100,"12,708.00"
RJ,Municipal,ITABORAI,Urbana,E M THEREZINHA DE JESUS PEREIRA DA SILVA,100,"21,180.00"
RJ,Municipal,ITABORAI,Urbana,EMTI JUIZA PATRICIA LOURIVAL ACIOLI,150,"31,050.00"
RJ,Municipal,ITABORAI,Urbana,EM VEREADOR DIMAS MONTEIRO NOGUEIRA,175,"9,590.00"
RJ,Municipal,ITABORAI,Rural,EM VEREADOR JOSE OLIVEIRA-FILOCO,50,"10,386.00"
RJ,Municipal,ITABORAI,Urbana,E M VER JORGE ANTONIO PINTO DE ARAUJO,120,"23,880.00"
RJ,Municipal,ITABORAI,Urbana,E MZ ACACIO CAMPOS DOS SANTOS,131,"28,365.00"
RJ,Municipal,ITABORAI,Rural,E MZ ALDEIA VELHA,120,"34,920.00"
RJ,Municipal,ITABORAI,Rural,E MZ ANGELO BURICHE COUTINHO,47,"17,265.00"
RJ,Municipal,ITABORAI,Rural,E MZ CASA DA CRIANCA,100,"31,020.00"
RJ,Municipal,ITABORAI,Urbana,E MZ CIEP - 478 ODILON BERNARDES,150,"31,050.00"
RJ,Municipal,ITABORAI,Rural,E MZ JOSE LEANDRO,125,"41,475.00"
RJ,Municipal,ITABORAI,Rural,E MZ JOSE MARIA DE OLIVEIRA,26,"6,282.00"
RJ,Municipal,ITABORAI,Rural,E MZ MARIA DAS DORES ANTUNES,83,"27,885.00"
RJ,Municipal,ITABORAI,Rural,E MZ OUTEIRO DAS PEDRAS,100,"31,020.00"
RJ,Municipal,ITABORAI,Rural,E MZ PREF JOAO DE MAGALHAES,100,"31,020.00"
RJ,Municipal,ITABORAI,Rural,E MZ PROFª DELTA DE SOUZA PINTO,100,"10,100.00"
RJ,Municipal,ITABORAI,Urbana,ESCOLA MUNICIPALIZADA CIEP BRIZOLAO 452 JOAQUIM PEDRO DE ANDRADE,120,"23,880.00"
RJ,Municipal,ITABORAI,Urbana,ESCOLA MUNICIPAL PROFESSORA SUZETE PEREIRA GOETTNAUER,120,"23,880.00"
RJ,Municipal,ITABORAI,Urbana,ESCOLA MUNICIPAL ROBERTA MARIA SODRE DE MACEDO,150,"31,050.00"
RJ,Estadual,ITAGUAI,Urbana,CE PROFESSORA ELIANA DE ALMEIDA SANTOS,124,"16,956.00"
RJ,Municipal,ITAGUAI,Urbana,CIEP 300 MUNICIPALIZADO PREFEITO VICENTE CICARINO,200,"40,440.00"
RJ,Estadual,ITAGUAI,Urbana,CIEP 368 JOAO CONCEICAO CANUTO,150,"18,630.00"
RJ,Estadual,ITAGUAI,Rural,CIEP 498 IRMA DULCE,120,"12,120.00"
RJ,Municipal,ITAGUAI,Urbana,CIEP BRIZOLAO 497 - SILVIA TUPINAMBA,200,"40,440.00"
RJ,Municipal,ITAGUAI,Rural,E E M CAMILO CUQUEJO,53,"17,355.00"
RJ,Municipal,ITAGUAI,Urbana,E E M CARMEM MENEZES DIREITO,200,"40,440.00"
RJ,Municipal,ITAGUAI,Rural,E E M FAZENDA SANTA CANDIDA,200,"59,160.00"
RJ,Municipal,ITAGUAI,Rural,EEM MAZOMBA - DR JORGE ABRAHAO,117,"20,925.00"
RJ,Municipal,ITAGUAI,Urbana,EM ARGENTINA COUTINHO,200,"32,985.00"
RJ,Municipal,ITAGUAI,Rural,E M CEL ALZIRO SANTIAGO,60,"10,476.00"
RJ,Municipal,ITAGUAI,Urbana,E M ELMO BAPTISTA COELHO,100,"21,180.00"
RJ,Municipal,ITAGUAI,Urbana,E M FUSAO FUKAMATI,200,"40,440.00"
RJ,Municipal,ITAGUAI,Urbana,E M JORGE FLORES DA SILVA,200,"40,440.00"
RJ,Municipal,ITAGUAI,Urbana,E M OSCAR JOSE DE SOUZA,120,"23,880.00"
RJ,Municipal,ITAGUAI,Urbana,E M PADRE RAFAEL SCARFO,200,"40,440.00"
RJ,Municipal,ITAGUAI,Rural,E M PEDRO ANTONIO DE AGUIAR,109,"34,755.00"
RJ,Municipal,ITAGUAI,Urbana,EM PREFEITO OTONI ROCHA,200,"40,440.00"
RJ,Municipal,ITAGUAI,Urbana,E M PROFESSORA SEVERINA DOS RAMOS DE SOUSA,200,"40,440.00"
RJ,Municipal,ITAGUAI,Rural,E M RENATO GONCALVES MARTINS,99,"18,603.00"
RJ,Municipal,ITAGUAI,Rural,E M SAO SEBASTIAO,50,"17,310.00"
RJ,Municipal,ITAGUAI,Urbana,E M TEREZA DE ARAUJO SAGARIO,200,"40,440.00"
RJ,Municipal,ITAGUAI,Urbana,E M VEREADOR AMERICO RODRIGUES DE AMORIM,107,"23,685.00"
RJ,Municipal,ITAGUAI,Rural,EM VEREADOR JOSE GALLIACO PRATA,200,"35,496.00"
RJ,Municipal,ITAGUAI,Urbana,ESCOLA MUNICIPAL AMAURI FERREIRA,200,"40,440.00"
RJ,Municipal,ITAGUAI,Urbana,ESCOLA MUNICIPAL ANTONIO TUPINAMBA,200,"40,440.00"
RJ,Municipal,ITAGUAI,Urbana,ESCOLA MUNICIPAL JARDIM MAR,190,"30,960.00"
RJ,Municipal,ITAGUAI,Urbana,ESCOLA MUNICIPAL PREFEITO WILSON PEDRO FRANCISCO,200,"40,440.00"
RJ,Municipal,ITAGUAI,Urbana,ESCOLA MUNICIPAL PROFESSORA YOLANDA RANGEL PEREIRA,200,"40,440.00"
RJ,Municipal,ITAGUAI,Rural,ESCOLA MUNICIPAL SYLVIA SOUZA SIQUINELI,147,"45,405.00"
RJ,Estadual,ITALVA,Rural,CE SEVERINO PEREIRA DA SILVA,54,"6,030.00"
RJ,Estadual,ITALVA,Urbana,CIEP 141 VEREADOR SAID TANUS JOSE,120,"8,280.00"
RJ,Municipal,ITALVA,Rural,E E M USINA SAO PEDRO,38,"13,530.00"
RJ,Municipal,ITALVA,Rural,E M ANTONIO FERREIRA DA FONSECA,45,"17,235.00"
RJ,Municipal,ITALVA,Urbana,E M GLYCERIO SALLES,400,"80,880.00"
RJ,Estadual,ITAOCARA,Urbana,CE JAIME QUEIROZ DE SOUZA,120,"8,280.00"
RJ,Estadual,ITAOCARA,Urbana,CE JOHENIR HENRIQUES VIEGAS,80,"9,936.00"
RJ,Estadual,ITAOCARA,Urbana,CE LAURINDO PITA,122,"6,875.00"
RJ,Estadual,ITAOCARA,Urbana,CIEP 275 LENINE CORTES FALANTE,200,"13,800.00"
RJ,Estadual,ITAPERUNA,Urbana,CE BUARQUE DE NAZARETH,308,"38,484.00"
RJ,Estadual,ITAPERUNA,Urbana,CE DEZ DE MAIO,258,"16,530.00"
RJ,Estadual,ITAPERUNA,Urbana,CE JOSE GARCIA DE FREITAS,159,"11,035.00"
RJ,Estadual,ITAPERUNA,Urbana,CE LUIZ FERRAZ,239,"16,555.00"
RJ,Estadual,ITAPERUNA,Urbana,CE NICOLAO BASTOS FILHO,158,"11,030.00"
RJ,Estadual,ITAPERUNA,Urbana,CE ROMUALDO MONTEIRO DE BARROS,151,"6,900.00"
RJ,Municipal,ITAPERUNA,Urbana,CIEP BRIZOLAO 264 HENRIETT MORINEAU,120,"23,880.00"
RJ,Municipal,ITAPERUNA,Urbana,E M BEZERRA DE MENEZES,120,"23,880.00"
RJ,Municipal,ITAPERUNA,Rural,E M CHORAO,22,"10,410.00"
RJ,Municipal,ITAPERUNA,Urbana,E M CIEP BRIZOLAO 467 HENRIETT AMADO,150,"23,880.00"
RJ,Municipal,ITAPERUNA,Urbana,E M COMENDADOR VENANCIO GARCIA,60,"11,940.00"
RJ,Municipal,ITAPERUNA,Rural,E M CORREGO DA CHICA,60,"17,460.00"
RJ,Municipal,ITAPERUNA,Rural,E M FAZ CAPELINHA,61,"23,955.00"
RJ,Municipal,ITAPERUNA,Urbana,E M FRANCISCO DE MATTOS LIGIERO,120,"23,880.00"
RJ,Municipal,ITAPERUNA,Urbana,E M HUMBERTO DE CAMPOS,150,"28,350.00"
RJ,Municipal,ITAPERUNA,Urbana,E M JOAQUIM DE OLIVEIRA CAMARA,120,"23,880.00"
