UF_ESCOLA,ESFERA_GOVERNO,MUNICIPIO_ESCOLA,LOCALIZACAO_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO
BA,Municipal,SOBRADINHO,Urbana,ESCOLA MUNICIPAL PROFESSORA MARIA NILZA DE SOUZA,366,"71,370.00"
BA,Municipal,SOUTO SOARES,Rural,COLEGIO MUNICIPAL ALBERTINO BISPO DOS ANJOS,96,"30,960.00"
BA,Municipal,SOUTO SOARES,Rural,COLEGIO MUNICIPAL FREI GRACIANO MOSCA,199,"59,145.00"
BA,Municipal,SOUTO SOARES,Rural,ESC JOSE VIRGULINO DA ROCHA,42,"17,190.00"
BA,Municipal,SOUTO SOARES,Rural,ESCOLA MUNICIPAL CANDIDO LOPES FERNANDES,60,"17,460.00"
BA,Municipal,SOUTO SOARES,Rural,ESCOLA MUNICIPAL CASTRO ALVES,78,"24,210.00"
BA,Municipal,SOUTO SOARES,Rural,ESCOLA MUNICIPAL FLORENTINO GASPAR DOURADO,264,"80,280.00"
BA,Municipal,SOUTO SOARES,Rural,ESCOLA MUNICIPAL HORACIO DE MATOS,115,"34,845.00"
BA,Municipal,SOUTO SOARES,Rural,ESCOLA MUNICIPAL IZIDORIO JOSE DE ANDRADE,83,"27,885.00"
BA,Municipal,SOUTO SOARES,Urbana,ESCOLA MUNICIPAL OURICURI,595,"119,325.00"
BA,Municipal,SOUTO SOARES,Rural,ESCOLA MUNICIPAL PRUDENTE DE MORAIS,140,"41,700.00"
BA,Municipal,SOUTO SOARES,Rural,ESCOLA MUNICIPAL RUI BARBOSA,305,"93,855.00"
BA,Municipal,SOUTO SOARES,Rural,ESCOLA MUNICIPAL SANTO ANTONIO,90,"27,990.00"
BA,Municipal,TANHACU,Rural,CENTRO EDUCACIONAL DE LACOS,30,"10,530.00"
BA,Municipal,TANHACU,Rural,CENTRO EDUCACIONAL DE TORTA,30,"3,990.00"
BA,Municipal,TANHACU,Rural,CENTRO EDUCACIONAL DE VARZEA DA PEDRA,40,"13,560.00"
BA,Municipal,TANHACU,Rural,ESCOLA CLEMENTE MARIANI,30,"10,530.00"
BA,Municipal,TANHACU,Urbana,ESCOLA JANIO QUADROS,80,"16,560.00"
BA,Municipal,TANHACU,Urbana,ESCOLA PRINCESA ISABEL,80,"16,560.00"
BA,Municipal,TANHACU,Urbana,ESCOLA TANCREDO NEVES,60,"11,940.00"
BA,Municipal,TANQUE NOVO,Rural,ESC MUL JOSE ONORIO,110,"34,770.00"
BA,Municipal,TANQUE NOVO,Rural,ESCOLA MUL DE LAGOA NOVA,85,"27,915.00"
BA,Municipal,TANQUE NOVO,Urbana,ESCOLA MUNICIPAL TEOTONIO MARQUES,200,"24,264.00"
BA,Estadual,TANQUINHO,Urbana,EE - COLEGIO ESTADUAL NOVIS FILHO,626,"75,906.00"
BA,Estadual,TAPEROA,Urbana,EE - COLEGIO ESTADUAL ANTONIO BALBINO,300,"45,000.00"
BA,Municipal,TAPEROA,Urbana,EMEF - ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SAO BRAS,100,"21,180.00"
BA,Municipal,TAPEROA,Urbana,EMEF VICTOR MEIRELLES,30,"7,170.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MANOEL PEREIRA DOS SANTOS,50,"17,310.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MINICIPAL ENSINO FUNDAMENTAL OLDAQUE PEREIRA DE MELO,40,"13,560.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPA ENSINO FUNDAMENTAL FLORENCIO PEREIRA,50,"17,310.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL CERENILA SANTANA,50,"17,310.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL ASSENTAMENTO JOSE RAINHA,20,"6,780.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL MIGUEL ARCANJO SANTOS,27,"10,485.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL SANTA CRUZ,23,"10,425.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL TAQUARI I,27,"10,485.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL ANTONIO PEREIRA COVA,30,"10,530.00"
BA,Municipal,TAPEROA,Urbana,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL BENEDITO ANACRETO DOS SANTOS,40,"9,240.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL CICERO ANTERO DE BRITO,30,"6,318.00"
BA,Municipal,TAPEROA,Urbana,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL DR LUIZ NAVARRO DE BRITO,50,"11,790.00"
BA,Municipal,TAPEROA,Urbana,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL PROFª NAIR DEMETRIA DE SOUZA,40,"9,240.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL SAO CRISTOVAO,30,"10,530.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL SAO FRANCISCO,30,"10,530.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL SAO JORGE,30,"10,530.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL STO ANTONIO,27,"6,291.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL MATIAS NASCIMENTO DOS SANTOS,100,"31,020.00"
BA,Municipal,TAPEROA,Rural,ESCOLA MUNICIPAL SAO BENEDITO,20,"6,780.00"
BA,Municipal,TAPEROA,Rural,ESCOLA SAO JUDAS TADEU,28,"6,300.00"
BA,Municipal,TAPEROA,Urbana,GRUPO ESCOLAR PROF HERMELINDA MARTINS,50,"11,790.00"
BA,Municipal,TAPIRAMUTA,Urbana,ESCOLA MUL VIRGILIO PEDREIRA,107,"23,685.00"
BA,Municipal,TAPIRAMUTA,Urbana,ESCOLA MUNICIPAL PROFª CONSTANTINA VIEIRA DE ARAUJO,30,"7,170.00"
BA,Municipal,TAPIRAMUTA,Urbana,ESCOLA MUNICIPAL PROFª EZELITA SOUZA VIEIRA,30,"7,170.00"
BA,Municipal,TAPIRAMUTA,Urbana,ESCOLA MUNICIPAL PROFª MARIA JOSE TELES,30,"7,170.00"
BA,Municipal,TAPIRAMUTA,Urbana,ESCOLA MUNICIPAL TIA CLARISSE,100,"12,708.00"
BA,Estadual,TEIXEIRA DE FREITAS,Urbana,EE - COLEGIO DA POLICIA MILITAR - CPM ANISIO TEIXEIRA,40,"9,240.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESC MUN JOAQUIM MUNIZ ALMEIDA NETO,120,"23,880.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL ALCENOR ALVES BARBOSA,120,"23,880.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL AMIGOS DA NATUREZA,120,"8,280.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL AMIGOS DE ARACRUZ,150,"31,050.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL ANTONIO CHICON SOBRINHO,160,"33,120.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL CLELIA DAS GRACAS FIGUEIREDO PINTO,100,"21,180.00"
BA,Municipal,TEIXEIRA DE FREITAS,Rural,ESCOLA MUNICIPAL DOM PEDRO II,200,"45,450.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL FILHOS DE SIAO,40,"2,760.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL GESSE INACIO DO NASCIMENTO,653,"78,741.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL GILBERTO DA SILVA CARDOSO,150,"31,050.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL IGUALDADE E JUSTICA,100,"21,180.00"
BA,Municipal,TEIXEIRA DE FREITAS,Rural,ESCOLA MUNICIPAL JESUINO MARTINS DE SOUZA,94,"30,930.00"
BA,Municipal,TEIXEIRA DE FREITAS,Rural,ESCOLA MUNICIPAL JOAO ALVES DE MACEDO,125,"41,475.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL JOAO MENDONCA,150,"31,050.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL JOAQUIM JOSE DE ALMEIDA,100,"21,180.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL MANOEL CARDOSO NETO,120,"23,880.00"
BA,Municipal,TEIXEIRA DE FREITAS,Rural,ESCOLA MUNICIPAL NILSON FERNANDES,120,"27,990.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL NOSSO LAR,50,"11,790.00"
BA,Municipal,TEIXEIRA DE FREITAS,Rural,ESCOLA MUNICIPAL NOVOS TEMPOS,89,"16,785.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL PEDRO AGRIZZI NETO,80,"5,520.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL PROFESSORA GENI ABUTRABE GUERRA PESSOA,200,"40,440.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE,100,"21,180.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL RECREIO,100,"21,180.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL SAO GERALDO,120,"23,880.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL SAO LOURENCO,125,"28,275.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL SHENEIDER CORDEIRO CORREIA,100,"21,180.00"
BA,Municipal,TEIXEIRA DE FREITAS,Urbana,ESCOLA MUNICIPAL SOLIDARIEDADE,160,"33,120.00"
BA,Municipal,TEODORO SAMPAIO,Urbana,COLEGIO MUNICIPAL NOSSA SENHORA DA AJUDA,100,"21,180.00"
BA,Municipal,TEODORO SAMPAIO,Urbana,ESCOLA MUNICIPAL DEP GASTAO PEDREIRA,125,"28,275.00"
BA,Municipal,TEODORO SAMPAIO,Urbana,ESCOLA MUNICIPAL DEPUTADO JAIME VIEIRA LIMA,55,"11,865.00"
BA,Municipal,TEODORO SAMPAIO,Urbana,ESCOLA MUNICIPAL PADRE JOSE NORBERTO RODRIGUES,125,"28,275.00"
BA,Municipal,TEODORO SAMPAIO,Urbana,ESCOLA MUN PROF AMALIA MOREIRA VAZ,120,"23,880.00"
BA,Municipal,TEOFILANDIA,Rural,ESC N SRA DA PAZ,168,"52,200.00"
BA,Municipal,TEOFILANDIA,Rural,ESCOLA MUNICIPAL JOAO MUNIZ DOS SANTOS,96,"30,960.00"
BA,Municipal,TEOFILANDIA,Rural,ESCOLA MUNICIPAL MANOEL PEREIRA,65,"24,015.00"
BA,Municipal,TEOFILANDIA,Rural,ESCOLA MUNICIPAL SETE DE SETEMBRO,50,"17,310.00"
BA,Municipal,TEOFILANDIA,Rural,ESCOLA MUNICIPAL TOME DE SOUZA,307,"65,940.00"
BA,Municipal,TEOFILANDIA,Rural,ESCOLA PREGIDIO PEREIRA DOS SANTOS,60,"17,460.00"
BA,Municipal,TEOFILANDIA,Rural,MANOEL JOAQUIM RODRIGUES,111,"27,945.00"
BA,Municipal,TEOLANDIA,Rural,COLEGIO MUNICIPAL ALVARO PAULO DE SOUZA,60,"17,460.00"
BA,Municipal,TEOLANDIA,Urbana,COLEGIO MUNICIPAL JOAO BENEDITO FERNANDES,200,"33,120.00"
BA,Municipal,TEOLANDIA,Rural,COLEGIO MUNICIPAL JOSE LIBANIO DOS SANTOS,80,"24,240.00"
BA,Municipal,TEOLANDIA,Urbana,COLEGIO MUNICIPAL ZACARIAS BORGES DE OLIVEIRA,140,"23,835.00"
BA,Municipal,TEOLANDIA,Urbana,ESCOLA MUNICIPAL JOAO MARCOS ANDRADE DE OLIVEIRA,45,"7,029.00"
BA,Municipal,TEOLANDIA,Urbana,ESCOLA MUNICIPAL JOAO MILITAO DE OLIVEIRA,100,"21,180.00"
BA,Municipal,TEOLANDIA,Rural,ESCOLA MUNICIPAL JOAQUIM DE SOUZA MENEZES,40,"13,560.00"
BA,Municipal,TEOLANDIA,Rural,ESCOLA MUNICIPAL MANOEL DE SOUZA MENEZES,50,"17,310.00"
BA,Municipal,TEOLANDIA,Urbana,ESCOLA MUNICIPAL SAO LUCAS,35,"5,499.00"
BA,Municipal,TEOLANDIA,Urbana,ESCOLA MUNICIPAL TORQUATO GONCALVES GUIMARAES,90,"19,110.00"
BA,Municipal,TERRA NOVA,Urbana,COL MUN OSCAR P DE MAGALHAES,507,"92,775.00"
BA,Municipal,TERRA NOVA,Urbana,ESC CASTRO ALVES,68,"16,380.00"
BA,Municipal,TERRA NOVA,Urbana,ESC MARIA DE LOURDES PAIVA L SANTANA,60,"11,940.00"
BA,Municipal,TERRA NOVA,Urbana,ESCOLA CAIO MOURA,63,"16,305.00"
BA,Municipal,TERRA NOVA,Urbana,ESCOLA DR AMERICO PACHECO PEREIRA,50,"7,170.00"
BA,Municipal,TERRA NOVA,Urbana,ESCOLA JULIETA VILAS BOAS,150,"31,050.00"
BA,Municipal,TERRA NOVA,Urbana,ESCOLA MARGARIDA MARIA LISBOA DE OLIVEIRA,70,"16,410.00"
BA,Municipal,TERRA NOVA,Urbana,ESCOLA MARIA DA GLORIA OLIVEIRA SILVA,71,"16,425.00"
BA,Municipal,TERRA NOVA,Urbana,ESC PRES ERNESTO GEISEL,50,"7,095.00"
BA,Municipal,TERRA NOVA,Urbana,ESC WALDECK ORNELLAS,50,"11,790.00"
BA,Estadual,TUCANO,Urbana,EE - COLEGIO ESTADUAL HERACLIDES MARTINS DE ANDRADE,120,"16,365.00"
BA,Estadual,TUCANO,Urbana,EE - COLEGIO ESTADUAL ROMULO GALVAO - DIST CALDAS DO JORRO,82,"11,394.00"
BA,Municipal,TUCANO,Rural,ESCOLA DE 1 GRAU AFRO JULIO SANTANA,120,"34,920.00"
BA,Municipal,TUCANO,Rural,ESCOLA DE 1 GRAU JOSE VALDIR DE SANTANA,60,"17,460.00"
BA,Municipal,TUCANO,Rural,ESCOLA ESTADUAL PONTE DO ITAPICURU,110,"34,770.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL ANITA GARIBALDI,33,"13,455.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL ANTONIO DANTAS,66,"24,030.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL ARLINDO DANTAS,78,"24,210.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL BENJAMIN CONSTANT,102,"34,650.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL CARLOS CHAGAS,44,"17,220.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL CASTELO BRANCO,80,"5,985.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL CECILIA MEIRELES,62,"23,970.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL CRISTOVAO COLOMBO,120,"34,920.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL DARCY RIBEIRO,62,"23,970.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL DE 1º GRAU JOSE PENEDO,120,"34,920.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL EROTHILDES FERREIRA PIMENTEL,20,"6,780.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,51,"17,325.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL GASPARINA MOREIRA ROCHA,52,"17,340.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL IRACY MOURA CAVALCANTE DE ALBUQUERQUE,68,"24,060.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL JOANA ANGELICA,38,"13,530.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL MACHADO DE ASSIS,81,"27,855.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL MADRE PAULINA,300,"52,380.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL MARECHAL DEODORO,59,"17,445.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL MARIANA PENEDO,82,"27,870.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL MARIO MONTINO,188,"58,980.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL NEY BRAGA,46,"17,250.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL NILSON CALAZANS MORAES,24,"3,960.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL OLAVO BILAC,78,"24,210.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL PADRE CICERO,120,"27,915.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL PADRE JOAO DAMASCENO PENHA,21,"10,395.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA,47,"17,265.00"
BA,Municipal,TUCANO,Urbana,ESCOLA MUNICIPAL PADRE JOSE GUMERCINDO SANTOS,66,"16,350.00"
BA,Municipal,TUCANO,Urbana,ESCOLA MUNICIPAL PIO MIRANDA BASTOS,80,"5,520.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL PLINIO SALGADO,25,"10,455.00"
BA,Municipal,TUCANO,Urbana,ESCOLA MUNICIPAL PROFª ZELIA DE BRITO MOREIRA RAMIRO,100,"16,335.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL PROFESSORA HILDA AMORIM PIMENTEL,26,"3,970.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL SANCHO PEREIRA,20,"2,020.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL SANTA RITA,70,"8,030.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL SANTO AGOSTINHO,40,"13,560.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL SAO JOAO BATISTA,69,"24,075.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL SAO LUCAS,27,"10,485.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL SAO MARCOS,68,"17,205.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL SAO MATEUS,27,"10,485.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL SAO THIAGO,61,"23,955.00"
BA,Municipal,TUCANO,Rural,ESCOLA MUNICIPAL WALDEMAR GERTNER,55,"17,385.00"
BA,Municipal,TUCANO,Urbana,GRUPO ESCOLAR DR THEOTONIO MARTINS,40,"2,760.00"
BA,Municipal,TUCANO,Rural,GRUPO ESCOLAR ROSALIA MATTA,273,"83,295.00"
BA,Estadual,UAUA,Urbana,EE - COLEGIO ESTADUAL NOSSA SENHORA AUXILIADORA,100,"21,180.00"
BA,Estadual,UAUA,Urbana,EE - COLEGIO ESTADUAL PROFESSOR EDIVALDO MACHADO BOAVENTURA - DIST SERRA DA CANABRAVA,43,"11,685.00"
BA,Estadual,UAUA,Urbana,EE - COLEGIO ESTADUAL SENHOR DO BONFIM,214,"26,982.00"
BA,Municipal,UAUA,Rural,ESC JOAO HONORATO DE OLIVEIRA,22,"10,410.00"
BA,Municipal,UAUA,Rural,ESC MUNICIPAL IZAURA EDVIRGENS CARDOSO,211,"48,405.00"
BA,Municipal,UAUA,Rural,ESC MUN NOSSA SENHORA DO PERPETUO SOCORRO,332,"69,750.00"
BA,Municipal,UAUA,Urbana,ESCOLA EDUCANDARIO BATISTA,106,"23,670.00"
BA,Municipal,UAUA,Rural,ESCOLA MUNICIPAL CORACAO DE JESUS,70,"17,310.00"
BA,Municipal,UAUA,Urbana,ESCOLA MUNICIPAL JOAO BORGES DE SA,458,"78,780.00"
BA,Municipal,UAUA,Rural,ESCOLA MUNICIPAL MIGUEL AVELINO,55,"17,385.00"
BA,Municipal,UAUA,Rural,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS,277,"50,013.00"
BA,Municipal,UAUA,Rural,ESCOLA MUNICIPAL PADRE GREGORIO,143,"30,930.00"
BA,Municipal,UAUA,Urbana,ESCOLA MUNICIPAL PEDRO BATISTA RIBEIRO,231,"33,090.00"
BA,Municipal,UAUA,Urbana,ESCOLA MUNICIPAL RECANTO DA CRIANCA,200,"30,990.00"
BA,Municipal,UAUA,Rural,ESCOLA MUNICIPAL SANTO ANTONIO,215,"48,390.00"
BA,Municipal,UAUA,Rural,ESCOLA MUNICIPAL SANTO ANTONIO,96,"18,576.00"
BA,Municipal,UAUA,Rural,ESCOLA MUNICIPAL SAO GERALDO,333,"69,675.00"
BA,Municipal,UAUA,Rural,ESCOLA MUNICIPAL SENHOR DO BONFIM,107,"34,725.00"
BA,Municipal,UAUA,Urbana,ESCOLA PROFESSORA MARIA JOSE MENEZES,84,"11,940.00"
BA,Municipal,UBAIRA,Rural,COLEGIO MUNICIPAL AURINO FAUSTO DOS SANTOS,177,"34,785.00"
BA,Municipal,UBAIRA,Rural,COLEGIO MUNICIPAL LIVINO FERRARI,50,"17,310.00"
BA,Municipal,UBAIRA,Urbana,COLEGIO MUNICIPAL NATUR DE ASSIS FILHO,200,"24,264.00"
BA,Municipal,UBAIRA,Urbana,ESC MUNICIPALIZADA MONSENHOR ELISEU DIAS MOTA,130,"28,350.00"
BA,Municipal,UBAIRA,Rural,ESCOLA MUNICIPAL BOM JESUS,25,"3,965.00"
BA,Municipal,UBAIRA,Rural,ESCOLA MUNICIPAL ELENICE PINHEIRO SOUZA DE JESUS,25,"10,455.00"
BA,Municipal,UBAIRA,Rural,ESCOLA MUNICIPAL EUFRASIO FRANCISCO SAMPAIO,188,"35,388.00"
BA,Municipal,UBAIRA,Rural,ESCOLA MUNICIPAL GENERAL PINTO,34,"13,470.00"
BA,Municipal,UBAIRA,Rural,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,39,"13,545.00"
BA,Municipal,UBAIRA,Rural,ESCOLA MUNICIPAL RURAL DE PATIOBA,49,"17,295.00"
BA,Municipal,UBAIRA,Rural,ESCOLA MUNICIPAL SANTA LUCIA,20,"2,020.00"
BA,Municipal,UBAIRA,Rural,ESCOLA MUNICIPAL SAO ROQUE,20,"6,780.00"
BA,Municipal,UBAIRA,Rural,ESCOLA MUNICIPAL TEOFILA MARIA DE JESUS,20,"2,020.00"
BA,Municipal,UBAIRA,Rural,ESCOLA RURAL DE PINDOBAS,20,"2,020.00"
BA,Municipal,UBAIRA,Rural,ESCOLA RURAL IDELFONSO TEIXEIRA ANDRADE,30,"10,530.00"
BA,Municipal,UBAIRA,Rural,ESCOLA SANTA MARIA,50,"17,310.00"
BA,Municipal,UBAIRA,Urbana,GRUPO ESCOLAR LUIS EDUARDO MAGALHAES,150,"31,050.00"
BA,Municipal,UBAIRA,Urbana,GRUPO ESCOLAR MUNICIPAL MARIO MUNIZ MONTEIRO,115,"23,805.00"
BA,Municipal,UBAITABA,Urbana,CENTRO EDUCACIONAL UBAITABENSE,400,"48,528.00"
BA,Municipal,UBAITABA,Rural,COLEGIO MUNICIPAL DE FAISQUEIRA,141,"45,315.00"
BA,Municipal,UBAITABA,Urbana,ESC AGRUPADA WILSON MARON,40,"9,240.00"
BA,Municipal,UBAITABA,Urbana,ESC HILDA LAGO,109,"16,560.00"
BA,Municipal,UBAITABA,Rural,ESCOLA ANTONIO FERREIRA,48,"17,280.00"
BA,Municipal,UBAITABA,Rural,ESCOLA EDEHILDA RODRIGUES DE OLIVEIRA,100,"31,020.00"
BA,Municipal,UBAITABA,Urbana,ESCOLA IZOLINA BARROS,213,"35,820.00"
BA,Municipal,UBAITABA,Urbana,ESCOLA JOAQUIM CARDOSO,148,"31,020.00"
BA,Municipal,UBAITABA,Urbana,ESCOLA MUNICIPAL ACUCIO MAGALHAES,100,"21,180.00"
BA,Municipal,UBAITABA,Urbana,ESCOLA MUNICIPAL DE UBAITABA,100,"21,180.00"
BA,Municipal,UBAITABA,Urbana,ESCOLA MUNICIPAL OSVALDO CRUZ,232,"47,640.00"
BA,Municipal,UBAITABA,Rural,ESCOLA TEOTONIO LIMA,55,"17,385.00"
BA,Municipal,UBAITABA,Rural,GRUPO ESCOLAR ASCLEPIADES ALMEIDA,118,"34,890.00"
BA,Municipal,UBAITABA,Urbana,GRUPO ESCOLAR DALILA VASCONCELOS,120,"23,880.00"
BA,Municipal,UBATA,Urbana,ESCOLA DERALDO PASSOS,195,"40,365.00"
BA,Municipal,UBATA,Urbana,ESCOLA DINAH ALCANTARA COSTA SANTOS,208,"42,960.00"
BA,Municipal,UBATA,Urbana,ESCOLA EUGENIO ADERNE,59,"11,925.00"
BA,Municipal,UBATA,Urbana,ESCOLA IGREJA BATISTA,91,"21,045.00"
BA,Municipal,UBATA,Urbana,ESCOLA JANDIRA SILVA E SILVA,67,"16,365.00"
BA,Municipal,UBATA,Urbana,ESCOLA MUNICIPAL 31 DE MARCO,109,"23,715.00"
BA,Municipal,UBATA,Urbana,ESCOLA MUNICIPAL ANTONIO CARLOS MAGALHAES,142,"30,930.00"
BA,Municipal,UBATA,Urbana,ESCOLA MUNICIPAL JOAO OLIMPIO DE ARAUJO,137,"28,455.00"
BA,Municipal,UBATA,Urbana,ESCOLA MUNICIPAL JOSE MAGALHAES,182,"40,170.00"
BA,Municipal,UBATA,Urbana,ESCOLA MUNICIPAL MARIA HELENICE SOUZA,74,"16,470.00"
BA,Municipal,UBATA,Urbana,ESCOLA SATURNINO FAUSTINO,88,"19,080.00"
BA,Municipal,UBATA,Urbana,ESCOLA SERGIO COSTA SANTOS,114,"23,790.00"
BA,Municipal,UBATA,Urbana,ESCOLA VILMA LUZIA CRUZ,81,"18,975.00"
BA,Municipal,UIBAI,Rural,COLEGIO ESTADUAL RIACHO DE AREIA,206,"37,710.00"
BA,Municipal,UMBURANAS,Urbana,CENTRO EDUCACIONAL DOUTOR JEOVANDO LOPES DE ALMEIDA,120,"23,880.00"
BA,Municipal,UMBURANAS,Rural,COLEGIO MUNICIPAL JOANA MARIA DA CRUZ,100,"31,020.00"
BA,Municipal,UMBURANAS,Rural,COLEGIO MUNICIPAL JOAO CURSINO RIBEIRO,130,"41,550.00"
BA,Municipal,UMBURANAS,Rural,ESC MUNICIPAL ANIBAL FELIX DA GAMA,80,"24,240.00"
BA,Municipal,UMBURANAS,Rural,ESC MUNICIPAL EIGIDIO RIBEIRO DA SILVA,100,"31,020.00"
BA,Municipal,UMBURANAS,Rural,ESC MUNICIPAL ROBERTO SANTOS,80,"24,240.00"
BA,Municipal,UMBURANAS,Urbana,ESC MUNICIPAL ROMULO GALVAO,260,"52,380.00"
BA,Municipal,UMBURANAS,Rural,ESCOLA MUNICIPAL GUILHERME MARQUES DE AMORIM,100,"31,020.00"
BA,Municipal,UMBURANAS,Urbana,ESCOLA MUNICIPAL OSVALDO LOPES RIBEIRO,100,"21,180.00"
